compound,rmsc,reuc,rpcc,rscc
C10430974,0.9357508964245451,0.9386889345979114,0.9656551736973135,0.9788628210263774
C104326945,0.7228540771779007,0.769477304054188,0.8319169113412777,0.9894597165925908
C10443659,0.6953101063468444,0.7505845951141877,0.8100737111437756,0.9794708258842335
C104438,0.9204323208630826,0.9248839602578954,0.9565344268454815,0.9713282402787609
C104450,0.966077694987929,0.9669169640447698,0.9811669338552611,0.9955747963309021
C104451709,0.834137988204461,0.8522410836490977,0.9015231164536,0.9955599583987058
C104461,0.9730337282696231,0.9735671078658523,0.9839743813368337,0.9861874076083676
C104472,0.9438560672911748,0.9461141644519517,0.9676388385422542,0.9910075453400515
C104518,0.9179448528903648,0.922669902798469,0.954463296374292,0.996802132300508
C104529,0.9156590469509646,0.9206420387615706,0.9524697487659817,0.9979720094339231
C104530,0.8740724016042104,0.8848279501978721,0.9270393515990062,0.9962797177392307
C104534965,0.851713783651306,0.8663760605912365,0.9157017375242194,0.9887568979194481
C104574,0.8964810972395397,0.9038761306045248,0.9420131953649198,0.9798032838117304
C10458147,0.9148158129749873,0.9198955718660152,0.953825466174178,0.9963637640065244
C104585,0.8955863510791171,0.9031045440974608,0.9419927694093767,0.9876227459252127
C104610,0.9453540216160334,0.9474958025946465,0.9707299948001391,0.9935883319275127
C10463204,0.6864145889905592,0.7446032033763478,0.789056754548561,0.9836837529747997
C104632,0.8279647723483229,0.847350912691043,0.8984719002475573,0.978440438615983
C1046566,0.9373839369294078,0.9401781562123385,0.9628215053699388,0.9973641919355243
C104665,0.8866151651791677,0.8954193940842419,0.9371928503383996,0.9928308177828103
C104712,0.8591115018758072,0.872421722857337,0.9153973264947632,0.9936275543183166
C104723,0.9478522173711073,0.949806563738532,0.9717061093278109,0.9956131435656826
C10472976,0.9001857067071128,0.9070807670352907,0.9436732044764894,0.9740431189054309
C104756,0.9370185269931839,0.9398446298627736,0.9653843736002687,0.9937294135986242
C104767,0.9386372296308406,0.9413233992935746,0.9669384880798365,0.985195473432991
C10478010,0.927941018632204,0.9316138641252156,0.9586610266450367,0.9932818892353372
C10478032,0.9263574120822801,0.9301886520562109,0.958555078851799,0.993281360694309
C10478043,0.9220062765663214,0.9262888580157097,0.9563224713214944,0.9895499372907897
C10478065,0.962866081722156,0.9638691681832675,0.9796822516418543,0.9914544842050356
C104789,0.902565023569613,0.9091474784206586,0.9446954330427983,0.9922833352756263
C10479251,0.8653805094888758,0.87759067354551,0.9229159695253307,0.996976818576465
C104825,0.9166279175897196,0.9215007963324362,0.9527120605868465,0.9964556516418119
C104836,0.8896791518654099,0.8980337440451026,0.9364326366903639,0.9966725992789658
C10484090,0.8931790594358017,0.9010332300727326,0.9360154688265061,0.9773676076857845
C10484352,0.9467934642322954,0.9488262443802891,0.9717232596014755,0.9885381132228186
C104857887,0.8895055376565685,0.8978853203379537,0.9388672222033506,0.996350391600001
C104858,0.937649708761449,0.9404208461782705,0.9640224873594208,0.9972665499292341
C104870,0.9516581609027374,0.9533427975896588,0.9714482110351194,0.9962799165276146
C104881,0.857174490772008,0.8708331257774823,0.9148072206078929,0.9966162690961441
