compound,rmsc,reuc,rpcc,rscc
C100801,0.9856362645773127,0.9857891704502825,0.9915807841231594,0.9800872682878755
C100823,0.9883563344906401,0.9884570379007609,0.9934023587878908,0.9970021190354584
C100845,0.9906394714960469,0.9907046772036773,0.9948281919309718,0.9986821399972344
C100867,0.982707015148476,0.9829281112135669,0.9902956006534532,0.9968680391746141
C1008884,0.9983370948912029,0.9983391659609809,0.9990917880921373,0.9982129023591176
C1008953,0.9945737505992748,0.9945957342970873,0.9969587587493639,0.995638918418821
C1009116,0.9667082810239894,0.9675170525087503,0.9801785257280896,0.9961978113042952
C1009149,0.9890527990820231,0.9891418669288027,0.9939524083439939,0.9973170895806782
C100925,0.9958382009779699,0.9958511464981529,0.9976567765495787,0.9976519676302812
C100970,0.9340216507094316,0.9371157043881554,0.9649039880514064,0.9871480896642404
C1009741,0.9666149559123828,0.9674282063503356,0.9821591087012495,0.9714232275889046
C10099704,0.9714038356520882,0.972002842408822,0.9844153389388945,0.9954203240793997
C101053,0.9738645053786302,0.9743658670382502,0.9844966921134312,0.9974818562975446
C10108562,0.9907346137684431,0.9907985057169606,0.9950615434989784,0.9978247930521117
C101086,0.9863858020530559,0.9865232512088501,0.9920007503128143,0.9934774868876483
C101096724,0.9927849365189824,0.9928237459324062,0.9960334198813662,0.9814549844547857
C101188,0.9878944194100756,0.988003229762393,0.9932215008239521,0.9919371043670865
C101213,0.9653155971856396,0.9661924560567301,0.9796092111351572,0.9909230797622932
C10133343,0.9729436376383138,0.9734805475352738,0.9840069403820635,0.998319286182952
C101371,0.9885992631280169,0.9886958276913176,0.9935270165558727,0.9897163720689016
C1013758,0.9817277700261554,0.9819744161179493,0.9898385855440124,0.9987952979895953
C10138326,0.9902369514651072,0.9903078620522484,0.9947276876968438,0.995232520018421
C10138597,0.9565593202463266,0.9579250696666158,0.9767410690532587,0.9881433650208136
C10141727,0.9952304612061388,0.9952474550186408,0.9974843001805055,0.99906991824008
C10143609,0.9524232369800616,0.9540559786828913,0.9744506798726849,0.9972595082114026
C101439,0.9911382762800739,0.9911967419107548,0.9951864435462239,0.9985704040631519
C1014604,0.9590825110210391,0.9602966890699829,0.9778669766973324,0.9980277762268578
C1014706,0.9949013898769911,0.9949208042327351,0.9972549169946578,0.9970232222678961
C1014819,0.9966293444443468,0.9966378415614198,0.9981372629151388,0.9976762977546466
C101484,0.9822548985531745,0.982487620027197,0.9901215884370332,0.9986689832414458
C101531,0.9920871762104602,0.9921338280299072,0.9957137763396496,0.9929437297722044
C101553,0.999530425331416,0.9995305906420033,0.9997565039353214,0.9985627759102201
C1016053,0.9973596344850771,0.9973648516514899,0.9985629825443443,0.9980184376694431
C1016199,0.972510194499803,0.9730642484443888,0.9842499873833538,0.9477386886411828
C1016586,0.9734631335446929,0.9739798429465135,0.9839579337926168,0.9959041159874947
C10169558,0.9897843295832603,0.989861938439548,0.9942092654982905,0.9966734957939675
C101702,0.9626701051691899,0.963683645999376,0.9778409104842929,0.9826914315274253
C101724,0.9340055765602785,0.9371010983963183,0.9601204765630039,0.9790397190807244
C101779,0.9875760639532233,0.9876906424628328,0.9929579715827983,0.9965281211556181
C101815,0.9919335286311054,0.9919820035955832,0.9957007964249269,0.9952166587288709
C101837,0.9992569691825245,0.9992573829973794,0.9996068460977283,0.998553467517678
C101848,0.9990125577635722,0.9990132884439112,0.9994817117834509,0.9990930648147558
C101859,0.9918933264625763,0.9919422841852797,0.9952816724493562,0.9980358924511747
C101973,0.9767964287076839,0.9771925626920569,0.9872194063893138,0.9978498169685462
C10199505,0.973667610456837,0.9741764727409961,0.9838598251554473,0.9941627919481897
C101995,0.9857017385985266,0.9858532618543779,0.9916683612295926,0.9889206105520095
C10202752,0.9818351962146281,0.9820789722079885,0.989904474259945,0.9895583924483645
C10203084,0.9746585164575797,0.9751301839337124,0.9852723852266916,0.997819795425956
